id;data_inversa;dia_semana;horario;uf;br;km;municipio;causa_acidente;tipo_acidente;classificacao_acidente;fase_dia;sentido_via;condicao_metereologica;tipo_pista;tracado_via;uso_solo;pessoas;mortos;feridos_leves;feridos_graves;ilesos;ignorados;feridos;veiculos;latitude;longitude;regional;delegacia;uop;feriado
580251.0;2024-02-10;sábado;12:00:00;SP;116.0;115;TAUBATE;Reação tardia ou ineficiente do condutor;Colisão lateral mesmo sentido;Com Vítimas Feridas;Pleno dia;Decrescente;Sol;Dupla;Reta;Sim;2;0;1;0;1;0;1;2;-23,0496047;-45,59973712;SPRF-SP;DEL02-SP;UOP02-DEL02-SP;false
580261.0;2024-02-10;sábado;13:15:00;SP;116.0;276,3;EMBU DAS ARTES;Reação tardia ou ineficiente do condutor;Colisão traseira;Com Vítimas Feridas;Pleno dia;Crescente;Céu Claro;Dupla;Reta;Sim;2;0;1;0;1;0;1;2;-23,64262417;-46,83811382;SPRF-SP;DEL04-SP;UOP01-DEL04-SP;false
580263.0;2024-02-10;sábado;11:30:00;SP;116.0;159;JACAREI;Reação tardia ou ineficiente do condutor;Colisão lateral mesmo sentido;Com Vítimas Feridas;Pleno dia;Decrescente;Sol;Dupla;Reta;Sim;3;0;2;0;1;0;2;2;-23,26585409;-45,95983994;SPRF-SP;DEL02-SP;UOP01-DEL02-SP;false
580296.0;2024-02-10;sábado;14:30:00;SP;381.0;34;ATIBAIA;Ausência de reação do condutor;Engavetamento;Com Vítimas Feridas;Pleno dia;Decrescente;Céu Claro;Dupla;"Reta;Aclive";Não;8;0;1;0;7;0;1;3;-23,079939;-46,569862;SPRF-SP;DEL03-SP;UOP02-DEL03-SP;false
580312.0;2024-02-10;sábado;17:00:00;SP;116.0;338;JUQUITIBA;Reação tardia ou ineficiente do condutor;Saída de leito carroçável;Com Vítimas Feridas;Pleno dia;Crescente;Céu Claro;Dupla;Reta;Sim;3;0;3;0;0;0;3;1;-23,990126;-47,147995;SPRF-SP;DEL04-SP;UOP03-DEL04-SP;false
580313.0;2024-02-10;sábado;16:00:00;SP;116.0;436;REGISTRO;Ausência de reação do condutor;Tombamento;Com Vítimas Feridas;Pleno dia;Decrescente;Céu Claro;Dupla;Reta;Não;1;0;0;1;0;0;1;1;-24,43589911;-47,7922419;SPRF-SP;DEL05-SP;UOP01-DEL05-SP;false
580373.0;2024-02-10;sábado;21:10:00;SP;116.0;146;SAO JOSE DOS CAMPOS;Demais falhas mecânicas ou elétricas;Colisão traseira;Com Vítimas Feridas;Plena Noite;Decrescente;Céu Claro;Dupla;Reta;Não;2;0;2;0;0;0;2;2;-23,19122919;-45,86327591;SPRF-SP;DEL02-SP;UOP01-DEL02-SP;false
580419.0;2024-02-11;domingo;01:49:00;SP;153.0;219,5;MARILIA;Demais falhas mecânicas ou elétricas;Tombamento;Com Vítimas Feridas;Plena Noite;Crescente;Céu Claro;Simples;"Reta;Declive";Não;2;0;1;0;1;0;1;1;-21,98796487;-49,9149076;SPRF-SP;DEL07-SP;UOP02-DEL07-SP;false
580420.0;2024-02-11;domingo;00:34:00;SP;153.0;208;GUAIMBE;Ausência de reação do condutor;Colisão com objeto;Sem Vítimas;Plena Noite;Crescente;Céu Claro;Simples;Interseção de Vias;Não;1;0;0;0;0;1;0;1;-21,89112308;-49,91013961;SPRF-SP;DEL07-SP;UOP01-DEL07-SP;false
580427.0;2024-02-11;domingo;02:30:00;SP;153.0;110,1;JOSE BONIFACIO;Ingestão de álcool pelo condutor;Saída de leito carroçável;Com Vítimas Feridas;Plena Noite;Crescente;Céu Claro;Simples;"Aclive;Reta";Não;1;0;1;0;0;0;1;1;-21,08844419;-49,67470407;SPRF-SP;DEL09-SP;UOP01-DEL09-SP;false
580464.0;2024-02-10;sábado;22:30:00;SP;101.0;49,8;UBATUBA;Acessar a via sem observar a presença dos outros veículos;Colisão transversal;Com Vítimas Feridas;Plena Noite;Decrescente;Nublado;Simples;Reta;Sim;2;0;0;1;0;1;1;2;-23,44410908;-45,08375708;SPRF-SP;DEL06-SP;UOP01-DEL06-SP;false
580506.0;2024-02-11;domingo;10:40:00;SP;116.0;322;JUQUITIBA;Ausência de reação do condutor;Colisão com objeto;Com Vítimas Feridas;Pleno dia;Decrescente;Sol;Dupla;Reta;Sim;3;0;1;0;2;0;1;1;-23,935106;-47,026682;SPRF-SP;DEL04-SP;UOP03-DEL04-SP;false
580513.0;2024-02-11;domingo;12:00:00;SP;116.0;517;CAJATI;Reação tardia ou ineficiente do condutor;Saída de leito carroçável;Com Vítimas Feridas;Pleno dia;Decrescente;Céu Claro;Simples;"Curva;Declive";Não;2;0;0;1;1;0;1;1;-24,88067466;-48,22277069;SPRF-SP;DEL05-SP;UOP02-DEL05-SP;false
580535.0;2024-02-11;domingo;14:35:00;SP;116.0;109,3;TAUBATE;Reação tardia ou ineficiente do condutor;Colisão traseira;Com Vítimas Feridas;Pleno dia;Crescente;Céu Claro;Dupla;Reta;Sim;2;0;1;0;1;0;1;2;-23,02871304;-45,54517097;SPRF-SP;DEL02-SP;UOP02-DEL02-SP;false
580552.0;2024-02-11;domingo;16:00:00;SP;381.0;89;SAO PAULO;Ingestão de álcool pelo condutor;Colisão traseira;Sem Vítimas;Pleno dia;Crescente;Céu Claro;Simples;"Curva;Declive";Sim;2;0;0;0;2;0;0;2;-23,48469299;-46,55983288;SPRF-SP;DEL03-SP;UOP01-DEL03-SP;false
580564.0;2024-02-11;domingo;17:45:00;SP;116.0;283;EMBU DAS ARTES;Reação tardia ou ineficiente do condutor;Colisão com objeto;Sem Vítimas;Pleno dia;Decrescente;Céu Claro;Dupla;Reta;Sim;1;0;0;0;1;0;0;1;-23,69297005;-46,86352786;SPRF-SP;DEL04-SP;UOP01-DEL04-SP;false
580610.0;2024-02-11;domingo;15:40:00;SP;381.0;61,8;MAIRIPORA;Ausência de reação do condutor;Tombamento;Com Vítimas Feridas;Pleno dia;Crescente;Céu Claro;Dupla;Curva;Não;2;0;2;0;0;0;2;1;-23,29011611;-46,5800681;SPRF-SP;DEL03-SP;UOP01-DEL03-SP;false
580667.0;2024-02-12;segunda-feira;02:30:00;SP;116.0;391,3;MIRACATU;Animais na Pista;Atropelamento de Animal;Com Vítimas Feridas;Plena Noite;Decrescente;Nublado;Dupla;Curva;Não;2;0;1;0;1;0;1;1;-24,27280624;-47,4062269;SPRF-SP;DEL04-SP;UOP02-DEL04-SP;false
580684.0;2024-02-12;segunda-feira;05:40:00;SP;116.0;274;TABOAO DA SERRA;Manobra de mudança de faixa;Queda de ocupante de veículo;Com Vítimas Feridas;Amanhecer;Decrescente;Céu Claro;Dupla;Reta;Sim;2;0;1;1;0;0;2;1;-23,63445084;-46,82418514;SPRF-SP;DEL04-SP;UOP01-DEL04-SP;false
580702.0;2024-02-12;segunda-feira;01:30:00;SP;116.0;279;EMBU DAS ARTES;Ausência de reação do condutor;Capotamento;Sem Vítimas;Plena Noite;Decrescente;Chuva;Dupla;Reta;Sim;1;0;0;0;0;1;0;1;-23,66233697;-46,85292907;SPRF-SP;DEL04-SP;UOP01-DEL04-SP;false
580714.0;2024-02-12;segunda-feira;08:00:00;SP;116.0;290;ITAPECERICA DA SERRA;Demais falhas na via;Queda de ocupante de veículo;Com Vítimas Feridas;Plena Noite;Crescente;Céu Claro;Dupla;Reta;Sim;1;0;1;0;0;0;1;1;-23,7303281;-46,89425963;SPRF-SP;DEL04-SP;UOP01-DEL04-SP;false
580784.0;2024-02-12;segunda-feira;13:45:00;SP;116.0;89;PINDAMONHANGABA;Avarias e/ou desgaste excessivo no pneu;Tombamento;Com Vítimas Feridas;Pleno dia;Crescente;Céu Claro;Dupla;Reta;Sim;2;0;2;0;0;0;2;1;-22,93930884;-45,37874708;SPRF-SP;DEL08-SP;UOP01-DEL08-SP;false
580799.0;2024-02-12;segunda-feira;18:05:00;SP;116.0;65,8;GUARATINGUETA;Curva acentuada;Colisão com objeto;Com Vítimas Feridas;Anoitecer;Crescente;Chuva;Dupla;Curva;Não;2;0;2;0;0;0;2;1;-22,823273;-45,192806;SPRF-SP;DEL08-SP;UOP01-DEL08-SP;false
580825.0;2024-02-12;segunda-feira;21:00:00;SP;116.0;222,5;GUARULHOS;Reação tardia ou ineficiente do condutor;Tombamento;Com Vítimas Feridas;Plena Noite;Decrescente;Nublado;Múltipla;Reta;Sim;1;0;1;0;0;0;1;1;-23,47093408;-46,51631097;SPRF-SP;DEL01-SP;UOP01-DEL01-SP;false
580853.0;2024-02-12;segunda-feira;23:20:00;SP;116.0;89;PINDAMONHANGABA;Ausência de reação do condutor;Saída de leito carroçável;Com Vítimas Feridas;Plena Noite;Decrescente;Nublado;Dupla;Reta;Não;1;0;0;1;0;0;1;1;-22,941544;-45,38306;SPRF-SP;DEL08-SP;UOP01-DEL08-SP;false
580892.0;2024-02-13;terça-feira;09:10:00;SP;381.0;89;GUARULHOS;Objeto estático sobre o leito carroçável;Colisão com objeto;Com Vítimas Feridas;Pleno dia;Crescente;Céu Claro;Dupla;Curva;Sim;1;0;1;0;0;0;1;1;-23,48469299;-46,55983288;SPRF-SP;DEL03-SP;UOP01-DEL03-SP;false
580919.0;2024-02-13;terça-feira;13:30:00;SP;116.0;301,9;SAO LOURENCO DA SERRA;Demais falhas mecânicas ou elétricas;Tombamento;Com Vítimas Feridas;Pleno dia;Decrescente;Sol;Dupla;Reta;Não;2;0;1;0;1;0;1;2;-23,81147602;-46,92298208;SPRF-SP;DEL04-SP;UOP01-DEL04-SP;false
580920.0;2024-02-13;terça-feira;14:10:00;SP;101.0;47,9;UBATUBA;Ingestão de álcool pelo condutor;Colisão lateral mesmo sentido;Sem Vítimas;Pleno dia;Crescente;Céu Claro;Simples;Rotatória;Sim;2;0;0;0;2;0;0;2;-23,429897;-45,082436;SPRF-SP;DEL06-SP;UOP01-DEL06-SP;false
580940.0;2024-02-13;terça-feira;15:40:00;SP;381.0;32;ATIBAIA;Reação tardia ou ineficiente do condutor;Colisão traseira;Sem Vítimas;Pleno dia;Crescente;Céu Claro;Dupla;"Aclive;Reta";Não;2;0;0;0;2;0;0;2;-23,06461405;-46,57048121;SPRF-SP;DEL03-SP;UOP02-DEL03-SP;false
580951.0;2024-02-13;terça-feira;17:20:00;SP;116.0;210;GUARULHOS;Reação tardia ou ineficiente do condutor;Colisão traseira;Com Vítimas Feridas;Anoitecer;Crescente;Céu Claro;Múltipla;Reta;Sim;3;0;2;0;1;0;2;2;-23,42870023;-46,41085991;SPRF-SP;DEL01-SP;UOP01-DEL01-SP;false
580958.0;2024-02-13;terça-feira;13:30:00;SP;381.0;73;SAO PAULO;Ultrapassagem Indevida;Colisão traseira;Com Vítimas Feridas;Pleno dia;Crescente;Chuva;Dupla;"Curva;Declive";Não;2;0;1;0;1;0;1;2;-23,36553404;-46,55253934;SPRF-SP;DEL03-SP;UOP01-DEL03-SP;false
580979.0;2024-02-13;terça-feira;18:30:00;SP;116.0;492,5;CAJATI;Acostamento em desnível;Saída de leito carroçável;Com Vítimas Feridas;Anoitecer;Decrescente;Nublado;Dupla;Reta;Sim;3;0;1;0;2;0;1;1;-24,74308052;-48,1325941;SPRF-SP;DEL05-SP;UOP01-DEL05-SP;false
581006.0;2024-02-13;terça-feira;21:50:00;SP;116.0;70,6;APARECIDA;Demais falhas mecânicas ou elétricas;Incêndio;Sem Vítimas;Plena Noite;Crescente;Nublado;Dupla;Reta;Sim;1;0;0;0;1;0;0;1;-22,84852898;-45,22705084;SPRF-SP;DEL08-SP;UOP01-DEL08-SP;false
581013.0;2024-02-13;terça-feira;22:15:00;SP;101.0;49,9;UBATUBA;Modificação proibida;Colisão traseira;Com Vítimas Feridas;Plena Noite;Decrescente;Céu Claro;Simples;Reta;Sim;3;0;2;1;0;0;3;2;-23,44410908;-45,08375708;SPRF-SP;DEL06-SP;UOP01-DEL06-SP;false
581045.0;2024-02-14;quarta-feira;06:00:00;SP;116.0;224;GUARULHOS;Ausência de reação do condutor;Colisão traseira;Com Vítimas Feridas;Pleno dia;Crescente;Céu Claro;Múltipla;Reta;Sim;6;0;4;0;2;0;4;2;-23,48071896;-46,53271603;SPRF-SP;DEL01-SP;UOP01-DEL01-SP;false
581082.0;2024-02-14;quarta-feira;10:00:00;SP;116.0;516;CAJATI;Reação tardia ou ineficiente do condutor;Saída de leito carroçável;Com Vítimas Feridas;Pleno dia;Decrescente;Chuva;Simples;"Declive;Curva";Não;4;0;2;0;2;0;2;1;-24,87423036;-48,2190838;SPRF-SP;DEL05-SP;UOP02-DEL05-SP;false
581089.0;2024-02-14;quarta-feira;10:45:00;SP;116.0;205;ARUJA;Condutor deixou de manter distância do veículo da frente;Colisão lateral mesmo sentido;Com Vítimas Feridas;Pleno dia;Crescente;Nublado;Dupla;"Reta;Em Obras";Sim;2;0;1;0;1;0;1;2;-23,41475243;-46,36600788;SPRF-SP;DEL01-SP;UOP01-DEL01-SP;false
581101.0;2024-02-14;quarta-feira;10:50:00;SP;381.0;33;ATIBAIA;Frear bruscamente;Engavetamento;Com Vítimas Feridas;Pleno dia;Crescente;Garoa/Chuvisco;Dupla;Declive;Não;4;0;2;0;2;0;2;3;-23,0728028;-46,56673562;SPRF-SP;DEL03-SP;UOP02-DEL03-SP;false
581103.0;2024-02-14;quarta-feira;12:00:00;SP;116.0;561;BARRA DO TURVO;Reação tardia ou ineficiente do condutor;Capotamento;Com Vítimas Feridas;Pleno dia;Crescente;Chuva;Dupla;"Declive;Curva";Não;5;0;1;0;4;0;1;1;-25,02045097;-48,51586004;SPRF-SP;DEL05-SP;UOP02-DEL05-SP;false
581124.0;2024-02-14;quarta-feira;14:30:00;SP;116.0;504;CAJATI;Velocidade Incompatível;Saída de leito carroçável;Com Vítimas Feridas;Pleno dia;Crescente;Chuva;Simples;"Aclive;Curva";Não;1;0;1;0;0;0;1;1;-24,78266496;-48,20865858;SPRF-SP;DEL05-SP;UOP02-DEL05-SP;false
581131.0;2024-02-14;quarta-feira;15:00:00;SP;116.0;340;MIRACATU;Reação tardia ou ineficiente do condutor;Capotamento;Com Vítimas Feridas;Pleno dia;Decrescente;Chuva;Dupla;"Curva;Aclive";Sim;1;0;1;0;0;0;1;1;-24,00328505;-47,15633198;SPRF-SP;DEL04-SP;UOP03-DEL04-SP;false
581159.0;2024-02-14;quarta-feira;17:50:00;SP;116.0;159;SAO JOSE DOS CAMPOS;Reação tardia ou ineficiente do condutor;Engavetamento;Sem Vítimas;Pleno dia;Decrescente;Nublado;Dupla;Reta;Sim;2;0;0;0;2;0;0;2;-23,26585409;-45,95983994;SPRF-SP;DEL02-SP;UOP01-DEL02-SP;false
581173.0;2024-02-14;quarta-feira;18:20:00;SP;116.0;389;MIRACATU;Velocidade Incompatível;Saída de leito carroçável;Com Vítimas Feridas;Anoitecer;Crescente;Chuva;Dupla;Reta;Sim;1;0;1;0;0;0;1;1;-24,27280624;-47,4062269;SPRF-SP;DEL04-SP;UOP02-DEL04-SP;false
581175.0;2024-02-14;quarta-feira;17:30:00;SP;116.0;58;GUARATINGUETA;Ausência de reação do condutor;Tombamento;Com Vítimas Feridas;Anoitecer;Decrescente;Garoa/Chuvisco;Simples;Reta;Sim;1;0;0;1;0;0;1;1;-22,78005511;-45,14572791;SPRF-SP;DEL08-SP;UOP01-DEL08-SP;false
581193.0;2024-02-14;quarta-feira;19:20:00;SP;101.0;42;UBATUBA;Pista esburacada;Colisão traseira;Com Vítimas Feridas;Plena Noite;Crescente;Chuva;Simples;Curva;Não;2;0;0;2;0;0;2;2;-23,41271925;-45,04909808;SPRF-SP;DEL06-SP;UOP01-DEL06-SP;false
581209.0;2024-02-14;quarta-feira;21:00:00;SP;116.0;8;QUELUZ;Conversão proibida;Colisão traseira;Com Vítimas Feridas;Plena Noite;Decrescente;Nublado;Dupla;Reta;Sim;6;0;4;0;2;0;4;2;-22,536327;-44,7714;SPRF-SP;DEL08-SP;UOP02-DEL08-SP;false
581217.0;2024-02-14;quarta-feira;22:00:00;SP;116.0;281;EMBU DAS ARTES;Ingestão de álcool pelo condutor;Queda de ocupante de veículo;Com Vítimas Feridas;Plena Noite;Decrescente;Garoa/Chuvisco;Dupla;Reta;Não;1;0;0;1;0;0;1;1;-23,67784787;-46,85769227;SPRF-SP;DEL04-SP;UOP01-DEL04-SP;false
581244.0;2024-02-15;quinta-feira;05:30:00;SP;116.0;271;TABOAO DA SERRA;Mal súbito do condutor;Queda de ocupante de veículo;Com Vítimas Feridas;Amanhecer;Crescente;Nublado;Dupla;Reta;Não;1;0;1;0;0;0;1;1;-23,61809286;-46,80556302;SPRF-SP;DEL04-SP;UOP01-DEL04-SP;false
581249.0;2024-02-15;quinta-feira;07:55:00;SP;116.0;274;TABOAO DA SERRA;Manobra de mudança de faixa;Colisão traseira;Com Vítimas Feridas;Pleno dia;Decrescente;Céu Claro;Dupla;Reta;Sim;2;0;1;0;1;0;1;2;-23,63445084;-46,82418514;SPRF-SP;DEL04-SP;UOP01-DEL04-SP;false
581282.0;2024-02-15;quinta-feira;11:00:00;SP;116.0;368,5;MIRACATU;Velocidade Incompatível;Colisão com objeto;Com Vítimas Feridas;Pleno dia;Crescente;Garoa/Chuvisco;Dupla;Curva;Não;3;0;2;1;0;0;3;1;-24,14953237;-47,30939261;SPRF-SP;DEL04-SP;UOP02-DEL04-SP;false
581284.0;2024-02-15;quinta-feira;10:40:00;SP;116.0;26;LAVRINHAS;Chuva;Colisão com objeto;Com Vítimas Feridas;Pleno dia;Crescente;Chuva;Dupla;"Curva;Declive";Não;2;0;2;0;0;0;2;1;-22,61419397;-44,90005302;SPRF-SP;DEL08-SP;UOP02-DEL08-SP;false
581296.0;2024-02-15;quinta-feira;12:00:00;SP;116.0;545;BARRA DO TURVO;Reação tardia ou ineficiente do condutor;Colisão lateral mesmo sentido;Com Vítimas Feridas;Pleno dia;Crescente;Chuva;Simples;"Declive;Curva";Não;6;0;1;0;5;0;1;3;-24,95016699;-48,42400302;SPRF-SP;DEL05-SP;UOP02-DEL05-SP;false
581328.0;2024-01-10;quarta-feira;17:00:00;SP;116.0;108;TAUBATE;Ausência de reação do condutor;Colisão traseira;Com Vítimas Feridas;Pleno dia;Crescente;Chuva;Dupla;Reta;Sim;2;0;1;0;1;0;1;2;-23,0233097;-45,53763622;SPRF-SP;DEL02-SP;UOP02-DEL02-SP;false
581374.0;2024-02-15;quinta-feira;18:30:00;SP;116.0;272;TABOAO DA SERRA;Ausência de reação do condutor;Colisão traseira;Sem Vítimas;Plena Noite;Crescente;Céu Claro;Dupla;Reta;Sim;2;0;0;0;2;0;0;2;-23,621691;-46,813288;SPRF-SP;DEL04-SP;UOP01-DEL04-SP;false
581395.0;2024-02-15;quinta-feira;17:30:00;SP;116.0;140;SAO JOSE DOS CAMPOS;Ausência de reação do condutor;Colisão lateral mesmo sentido;Com Vítimas Feridas;Anoitecer;Crescente;Céu Claro;Dupla;Reta;Não;2;0;1;0;1;0;1;2;-23,16577714;-45,81246193;SPRF-SP;DEL02-SP;UOP01-DEL02-SP;false
581428.0;2024-02-16;sexta-feira;07:45:00;SP;116.0;138,5;SAO JOSE DOS CAMPOS;Manobra de mudança de faixa;Colisão lateral mesmo sentido;Com Vítimas Feridas;Pleno dia;Crescente;Nublado;Dupla;Reta;Sim;2;0;1;0;0;1;1;2;-23,1572739;-45,79554605;SPRF-SP;DEL02-SP;UOP01-DEL02-SP;false
581450.0;2024-02-16;sexta-feira;07:50:00;SP;116.0;222,9;GUARULHOS;Condutor deixou de manter distância do veículo da frente;Colisão traseira;Com Vítimas Feridas;Pleno dia;Crescente;Nublado;Múltipla;Reta;Não;2;0;0;1;0;1;1;2;-23,47093408;-46,51631097;SPRF-SP;DEL01-SP;UOP01-DEL01-SP;false
581484.0;2024-02-16;sexta-feira;12:55:00;SP;101.0;35;UBATUBA;Acessar a via sem observar a presença dos outros veículos;Colisão transversal;Com Vítimas Feridas;Pleno dia;Decrescente;Céu Claro;Simples;"Interseção de Vias;Reta";Não;7;0;4;0;3;0;4;2;-23,39315463;-45,00980616;SPRF-SP;DEL06-SP;UOP01-DEL06-SP;false
581586.0;2024-02-16;sexta-feira;23:30:00;SP;116.0;228;SAO PAULO;Pedestre andava na pista;Atropelamento de Pedestre;Com Vítimas Feridas;Plena Noite;Crescente;Céu Claro;Múltipla;Reta;Não;2;0;1;0;0;1;1;2;-23,50343484;-46,56638712;SPRF-SP;DEL01-SP;UOP01-DEL01-SP;false
581589.0;2024-02-17;sábado;00:05:00;SP;381.0;88;GUARULHOS;Pedestre - Ingestão de álcool/ substâncias psicoativas;Atropelamento de Pedestre;Com Vítimas Feridas;Plena Noite;Decrescente;Chuva;Múltipla;Reta;Sim;2;0;1;0;0;1;1;2;-23,47469314;-46,56112919;SPRF-SP;DEL03-SP;UOP01-DEL03-SP;false
581605.0;2024-02-17;sábado;04:15:00;SP;116.0;272;TABOAO DA SERRA;Condutor deixou de manter distância do veículo da frente;Colisão traseira;Com Vítimas Feridas;Amanhecer;Decrescente;Céu Claro;Dupla;Reta;Não;4;0;2;0;2;0;2;2;-23,621691;-46,813288;SPRF-SP;DEL04-SP;UOP01-DEL04-SP;false
581609.0;2024-02-17;sábado;06:00:00;SP;116.0;226;GUARULHOS;Demais falhas mecânicas ou elétricas;Incêndio;Sem Vítimas;Pleno dia;Crescente;Nublado;Múltipla;"Reta;Em Obras;Declive";Sim;1;0;0;0;1;0;0;1;-23,494981;-46,554653;SPRF-SP;DEL01-SP;UOP01-DEL01-SP;false
581655.0;2024-02-17;sábado;10:35:00;SP;101.0;51,1;UBATUBA;Acessar a via sem observar a presença dos outros veículos;Colisão transversal;Com Vítimas Feridas;Pleno dia;Crescente;Céu Claro;Simples;Reta;Sim;2;0;1;0;1;0;1;2;-23,45627795;-45,07111896;SPRF-SP;DEL06-SP;UOP01-DEL06-SP;false
581664.0;2024-02-17;sábado;11:30:00;SP;381.0;69;MAIRIPORA;Reação tardia ou ineficiente do condutor;Colisão com objeto;Com Vítimas Feridas;Pleno dia;Decrescente;Nublado;Dupla;"Curva;Aclive";Não;1;0;0;1;0;0;1;1;-23,34553108;-46,56787903;SPRF-SP;DEL03-SP;UOP01-DEL03-SP;false
581717.0;2024-02-17;sábado;16:10:00;SP;381.0;69;MAIRIPORA;Reação tardia ou ineficiente do condutor;Colisão com objeto;Com Vítimas Feridas;Pleno dia;Decrescente;Nublado;Dupla;"Curva;Aclive";Não;2;0;0;2;0;0;2;1;-23,34553108;-46,56787903;SPRF-SP;DEL03-SP;UOP01-DEL03-SP;false
581735.0;2024-01-16;terça-feira;08:20:00;SP;153.0;74;SAO JOSE DO RIO PRETO;Reação tardia ou ineficiente do condutor;Engavetamento;Com Vítimas Feridas;Pleno dia;Decrescente;Céu Claro;Dupla;Reta;Não;4;0;2;0;2;0;2;4;-20,88538598;-49,42676402;SPRF-SP;DEL09-SP;UOP01-DEL09-SP;false
581786.0;2024-02-18;domingo;01:40:00;SP;116.0;224;SAO PAULO;Ingestão de álcool pelo condutor;Colisão com objeto;Sem Vítimas;Plena Noite;Decrescente;Nublado;Múltipla;Reta;Sim;2;0;0;0;1;1;0;1;-23,48071896;-46,53271603;SPRF-SP;DEL01-SP;UOP01-DEL01-SP;false
581819.0;2024-02-18;domingo;07:15:00;SP;116.0;517;CAJATI;Chuva;Saída de leito carroçável;Com Vítimas Feridas;Amanhecer;Decrescente;Garoa/Chuvisco;Dupla;Curva;Não;4;0;1;0;3;0;1;1;-24,8768469;-48,22732309;SPRF-SP;DEL05-SP;UOP02-DEL05-SP;false
581845.0;2024-02-18;domingo;09:30:00;SP;381.0;45;ATIBAIA;Ausência de reação do condutor;Capotamento;Com Vítimas Feridas;Pleno dia;Decrescente;Céu Claro;Simples;"Curva;Rotatória";Não;2;0;1;1;0;0;2;1;-23,17274184;-46,57748439;SPRF-SP;DEL03-SP;UOP01-DEL03-SP;false
581856.0;2024-02-18;domingo;11:35:00;SP;381.0;60;MAIRIPORA;Ultrapassagem Indevida;Colisão traseira;Com Vítimas Feridas;Pleno dia;Crescente;Céu Claro;Dupla;Curva;Não;3;0;2;0;1;0;2;2;-23,28957673;-46,58729853;SPRF-SP;DEL03-SP;UOP01-DEL03-SP;false
581872.0;2024-02-18;domingo;14:30:00;SP;381.0;77;SAO PAULO;Pista Escorregadia;Tombamento;Com Vítimas Feridas;Pleno dia;Crescente;Garoa/Chuvisco;Múltipla;"Declive;Curva";Não;1;0;1;0;0;0;1;1;-23,388839;-46,5693478;SPRF-SP;DEL03-SP;UOP01-DEL03-SP;false
581873.0;2024-02-18;domingo;14:20:00;SP;381.0;25;BRAGANCA PAULISTA;Reação tardia ou ineficiente do condutor;Colisão traseira;Com Vítimas Feridas;Pleno dia;Crescente;Céu Claro;Dupla;Interseção de Vias;Sim;4;0;1;0;3;0;1;2;-23,02018004;-46,52966596;SPRF-SP;DEL03-SP;UOP02-DEL03-SP;false
581896.0;2024-02-18;domingo;17:00:00;SP;116.0;282;EMBU DAS ARTES;Acessar a via sem observar a presença dos outros veículos;Colisão lateral mesmo sentido;Sem Vítimas;Pleno dia;Decrescente;Céu Claro;Dupla;"Interseção de Vias;Reta";Sim;2;0;0;0;2;0;0;2;-23,65760882;-46,85053479;SPRF-SP;DEL04-SP;UOP01-DEL04-SP;false
581897.0;2024-02-18;domingo;17:00:00;SP;116.0;225;GUARULHOS;Pista Escorregadia;Tombamento;Com Vítimas Feridas;Pleno dia;Decrescente;Ignorado;Múltipla;"Em Obras;Reta";Sim;1;0;1;0;0;0;1;1;-23,48586772;-46,54075317;SPRF-SP;DEL01-SP;UOP01-DEL01-SP;false
581902.0;2024-02-18;domingo;16:30:00;SP;116.0;166;JACAREI;Reação tardia ou ineficiente do condutor;Colisão traseira;Com Vítimas Feridas;Pleno dia;Crescente;Garoa/Chuvisco;Dupla;Reta;Não;5;0;1;0;4;0;1;2;-23,30055667;-46,01686506;SPRF-SP;DEL02-SP;UOP01-DEL02-SP;false
581967.0;2024-02-19;segunda-feira;04:20:00;SP;381.0;2;VARGEM;Reação tardia ou ineficiente do condutor;Colisão com objeto;Com Vítimas Feridas;Plena Noite;Decrescente;Garoa/Chuvisco;Dupla;Curva;Não;1;0;1;0;0;0;1;1;-22,88187369;-46,39059388;SPRF-SP;DEL03-SP;UOP02-DEL03-SP;false
582009.0;2024-02-19;segunda-feira;07:10:00;SP;116.0;24,6;LAVRINHAS;Reação tardia ou ineficiente do condutor;Colisão traseira;Com Vítimas Feridas;Pleno dia;Crescente;Nublado;Dupla;"Aclive;Reta";Não;3;0;1;0;2;0;1;2;-22,59895814;-44,88797962;SPRF-SP;DEL08-SP;UOP02-DEL08-SP;false
582012.0;2024-02-19;segunda-feira;08:45:00;SP;101.0;24;UBATUBA;Ausência de reação do condutor;Saída de leito carroçável;Com Vítimas Fatais;Pleno dia;Decrescente;Céu Claro;Dupla;Reta;Não;2;1;0;0;0;1;0;2;-23,34811618;-44,94553789;SPRF-SP;DEL06-SP;UOP01-DEL06-SP;false
582029.0;2024-02-19;segunda-feira;00:55:00;SP;116.0;567;BARRA DO TURVO;Reação tardia ou ineficiente do condutor;Capotamento;Sem Vítimas;Plena Noite;Crescente;Chuva;Simples;"Declive;Curva";Não;2;0;0;0;2;0;0;1;-25,0475499;-48,55355172;SPRF-SP;DEL05-SP;UOP02-DEL05-SP;false
582038.0;2024-02-19;segunda-feira;13:00:00;SP;116.0;146,8;SAO JOSE DOS CAMPOS;Condutor deixou de manter distância do veículo da frente;Colisão traseira;Com Vítimas Feridas;Pleno dia;Decrescente;Céu Claro;Dupla;"Declive;Reta";Sim;3;0;2;0;1;0;2;2;-23,19122919;-45,86327591;SPRF-SP;DEL02-SP;UOP01-DEL02-SP;false
